Time,Occupancy,behavior_code
25091.838419502943,2,1
25271.493587184345,2,1
25451.14875486576,2,1
25630.80392254716,2,1
25810.459090228564,2,1
25990.114257909965,2,1
26169.769425591378,2,1
26349.424593272783,2,1
26529.079760954188,2,1
26708.7349286356,2,1
26888.390096317,2,1
27068.045263998403,2,1
27247.70043167981,2,1
27427.35559936121,2,1
27607.01076704262,2,1
27786.665934724024,2,1
27966.32110240543,2,1
28145.976270086834,2,1
28325.631437768243,2,1
28505.286605449644,2,1
28684.94177313105,2,1
28864.59694081245,2,1
29044.252108493863,2,1
29223.907276175265,2,1
29403.56244385667,2,1
29583.217611538075,2,1
29762.872779219484,2,1
29942.52794690089,2,1
30122.183114582283,2,1
30301.8382822637,2,1
30481.493449945097,2,1
30661.148617626513,2,1
30840.803785307915,2,1
31020.45895298932,2,1
31200.114120670718,2,1
31379.76928835213,2,1
31559.424456033536,2,1
31739.079623714937,2,1
31918.734791396342,2,1
32098.389959077747,2,1
32278.04512675916,2,1
32457.70029444056,2,1
32637.355462121966,2,1
32817.01062980337,2,1
32996.66579748478,2,1
33176.32096516618,2,1
33355.97613284759,2,1
33535.63130052899,2,1
33715.2864682104,2,1
33894.9416358918,2,1
34074.596803573215,2,1
34254.25197125461,2,1
34433.90713893602,2,1
34613.562306617416,2,1
34793.217474298835,2,1
34972.872641980226,2,1
35152.52780966165,2,1
35332.18297734305,2,1
35511.838145024456,2,1
35691.49331270586,2,1
35871.148480387266,2,1
36050.80364806866,2,1
36230.45881575008,2,1
36410.11398343148,2,1
36589.76915111289,2,1
36769.424318794285,2,1
36949.0794864757,2,1
37128.7346541571,2,1
37308.38982183851,2,1
37488.04498951991,2,1
37667.70015720132,2,1
37847.35532488272,2,1
38027.01049256413,2,1
38206.66566024553,2,1
38386.32082792694,2,1
38565.975995608336,2,1
38745.63116328975,2,1
38925.286330971154,2,1
39104.941498652566,3,1
39284.59666633397,3,1
39464.25183401537,3,1
39643.90700169677,3,1
39823.56216937819,3,1
40003.21733705959,3,1
40182.87250474099,3,1
40362.5276724224,3,1
40542.1828401038,3,1
40721.83800778521,3,1
40901.49317546661,3,1
41081.148343148016,3,1
41260.80351082942,3,1
41440.458678510826,3,1
41620.11384619223,3,1
41799.769013873636,3,1
41979.42418155504,3,1
42159.079349236454,3,1
42338.73451691785,3,1
42518.389684599264,3,1
42698.04485228067,3,1
42877.70001996208,3,1
43057.35518764348,3,1
43237.010355324885,3,1
43416.66552300629,3,1
43596.320690687695,3,1
43775.9758583691,3,1
43955.631026050505,3,1
44135.28619373192,3,1
44314.94136141332,3,1
44494.59652909471,3,1
44674.25169677613,3,1
44853.90686445753,3,1
45033.562032138936,4,1
45213.21719982034,6,1
45392.872367501746,5,1
45572.52753518315,4,1
45752.182702864564,4,1
45931.83787054597,4,1
46111.493038227374,4,1
46291.14820590877,4,1
46470.80337359018,4,1
46650.45854127158,4,1
46830.11370895299,6,1
47009.76887663439,6,1
47189.4240443158,7,1
47369.079211997196,4,1
47548.734379678615,4,1
47728.38954736001,4,1
47908.04471504142,4,1
48087.69988272282,4,1
48267.35505040423,4,1
48447.010218085634,4,1
48626.66538576704,3,1
48806.320553448444,3,1
48985.975721129864,3,1
49165.63088881125,3,1
49345.28605649267,3,1
49524.94122417407,3,1
49704.59639185548,3,1
49884.25155953688,3,1
50063.90672721829,3,1
50243.561894899685,3,1
50423.21706258111,3,1
50602.8722302625,3,1
50782.527397943915,3,1
50962.18256562531,3,1
51141.83773330672,3,1
51321.492900988116,3,1
51501.14806866953,3,1
51680.80323635093,3,1
51860.45840403233,3,1
52040.11357171374,3,1
52219.76873939515,3,1
52399.42390707656,3,1
52579.07907475796,3,1
52758.734242439365,3,1
52938.38941012077,3,1
53118.044577802175,3,1
53297.69974548359,3,1
53477.35491316498,3,1
53657.01008084639,3,1
53836.6652485278,3,1
54016.3204162092,3,1
54195.975583890606,3,1
54375.63075157201,3,1
54555.285919253416,3,1
54734.941086934814,3,1
54914.59625461623,3,1
55094.25142229762,3,1
55273.90658997904,3,1
55453.56175766044,3,1
55633.21692534185,3,1
55812.87209302325,3,1
55992.52726070466,4,1
56172.18242838606,4,1
56351.83759606747,4,1
56531.49276374888,4,1
56711.14793143027,4,1
56890.80309911168,4,1
57070.458266793095,4,1
57250.1134344745,4,1
57429.768602155906,4,1
57609.42376983731,3,1
57789.07893751872,3,1
57968.73410520013,3,1
58148.389272881526,3,1
58328.04444056293,3,1
58507.69960824434,3,1
58687.35477592574,4,1
58867.00994360715,3,1
59046.66511128855,3,1
59226.32027896997,3,1
59405.97544665138,2,1
59585.630614332775,2,1
59765.28578201418,3,1
59944.94094969558,3,1
60124.596117376976,3,1
60304.25128505839,4,1
60483.906452739786,4,1
60663.5616204212,4,1
60843.216788102596,3,1
61022.871955784016,3,1
61202.527123465414,4,1
61382.182291146826,4,1
61561.837458828224,4,1
61741.49262650963,4,1
61921.147794191034,4,1
62100.80296187244,4,1
62280.458129553845,4,1
62460.113297235264,4,1
62639.76846491666,4,1
62819.423632598075,4,1
62999.078800279465,3,1
63178.73396796088,3,1
63358.389135642276,3,1
63538.04430332367,2,1
63717.699471005086,2,1
63897.354638686484,2,1
64077.0098063679,2,1
64256.664974049316,2,1
64436.32014173072,2,1
64615.975309412126,2,1
64795.630477093524,2,1
64975.28564477492,2,1
65154.94081245634,2,1
65334.595980137725,2,1
65514.25114781914,2,1
65693.90631550054,2,1
65873.56148318195,2,1
66053.21665086335,2,1
66232.87181854478,2,1
66412.52698622616,3,1
66592.18215390758,2,1
66771.83732158897,2,1
66951.49248927039,2,1
67131.14765695178,2,1
67310.8028246332,2,1
67490.4579923146,2,1
67670.11315999599,2,1
67849.76832767742,2,1
68029.42349535883,2,1
68209.07866304023,2,1
68388.73383072163,2,1
68568.38899840304,2,1
68748.04416608444,2,1
68927.69933376585,2,1
69107.35450144725,2,1
69287.00966912866,2,1
69466.66483681006,2,1
69646.32000449147,2,1
69825.97517217287,2,1
70005.63033985428,2,1
70185.28550753568,2,1
70364.94067521709,2,1
70544.59584289849,2,1
70724.2510105799,2,1
70903.9061782613,2,1
71083.56134594271,2,1
71263.21651362411,2,1
71442.87168130552,2,1
71622.52684898692,2,1
71802.18201666832,2,1
71981.83718434973,2,1
72161.49235203113,2,1
72341.14751971254,2,1
72520.80268739395,2,1
72700.45785507535,2,1
72880.11302275676,2,1
73059.76819043816,2,1
73239.42335811957,2,1
73419.07852580097,2,1
73598.73369348237,2,1
73778.38886116378,2,1
73958.0440288452,2,1
74137.69919652659,2,1
74317.354364208,2,1
74497.0095318894,2,1
74676.66469957081,2,1
74856.31986725221,2,1
75035.97503493362,2,1
75215.63020261504,2,1
75395.28537029642,2,1
75574.94053797785,2,1
75754.59570565925,3,1
75934.25087334066,3,1
76113.90604102206,3,1
76293.56120870348,3,1
76473.21637638488,3,1
76652.87154406628,3,1
76832.52671174768,3,1
77012.18187942909,3,1
77191.83704711049,3,1
77371.4922147919,3,1
77551.1473824733,3,1
77730.80255015472,3,1
77910.4577178361,3,1
78090.11288551753,3,1
78269.76805319893,3,1
78449.42322088032,3,1
78629.07838856173,4,1
78808.73355624314,3,1
78988.38872392454,3,1
79168.04389160595,3,1
79347.69905928735,3,1
79527.35422696876,2,1
79707.00939465017,2,1
79886.66456233157,3,1
80066.31973001298,3,1
80245.97489769438,3,1
80425.63006537576,3,1
80605.28523305719,3,1
80784.94040073859,4,1
80964.59556842,4,1
81144.2507361014,4,1
81323.90590378281,4,1
81503.56107146421,4,1
81683.21623914562,4,1
81862.87140682702,4,1
82042.52657450843,4,1
82222.18174218983,4,1
82401.83690987124,5,1
82581.49207755267,4,1
82761.14724523405,4,1
82940.80241291548,4,1
83120.45758059686,4,1
83300.11274827828,4,1
83479.76791595967,4,1
83659.42308364109,4,1
83839.07825132247,4,1
84018.7334190039,4,1
84198.38858668531,4,1
84378.04375436669,4,1
84557.69892204809,4,1
84737.35408972952,3,1
84917.00925741091,3,1
85096.66442509233,3,1
85276.31959277373,3,1
85455.97476045514,3,1
85635.62992813654,3,1
85815.28509581795,3,1
85994.94026349935,3,1
86174.59543118076,3,1
86354.25059886216,4,1
86533.90576654357,4,1
86713.56093422497,4,1
86893.21610190638,4,1
87072.87126958778,4,1
87252.52643726919,5,1
87432.18160495059,3,1
87611.836772632,3,1
87791.4919403134,4,1
87971.14710799481,3,1
88150.80227567621,4,1
88330.45744335762,4,1
88510.11261103902,4,1
88689.76777872043,4,1
88869.42294640181,3,1
89049.07811408324,3,1
89228.73328176462,3,1
89408.38844944605,3,1
89588.04361712745,4,1
89767.69878480886,4,1
89947.35395249027,3,1
90127.00912017169,3,1
90306.66428785307,3,1
90486.31945553447,3,1
90665.9746232159,3,1
90845.62979089726,3,1
91025.28495857868,3,1
91204.9401262601,3,1
91384.59529394153,3,1
91564.25046162293,3,1
91743.90562930431,3,1
91923.56079698572,3,1
92103.21596466714,3,1
92282.87113234852,3,1
92462.52630002996,2,1
92642.18146771133,2,1
92821.83663539276,2,1
93001.49180307415,2,1
93181.14697075557,2,1
93360.80213843695,3,1
93540.45730611838,3,1
93720.11247379976,3,1
93899.76764148119,2,1
94079.42280916258,2,1
94259.077976844,3,1
94438.7331445254,4,1
94618.3883122068,4,1
94798.0434798882,4,1
94977.69864756963,4,1
95157.35381525102,4,1
95337.00898293244,4,1
95516.66415061383,4,1
95696.31931829524,4,1
95875.97448597664,4,1
96055.62965365805,4,1
96235.28482133943,4,1
96414.93998902086,3,1
96594.59515670227,3,1
96774.25032438367,3,1
96953.90549206508,3,1
97133.56065974648,3,1
97313.21582742788,3,1
97492.87099510928,3,1
97672.5261627907,3,1
97852.18133047213,4,1
98031.83649815351,4,1
98211.49166583492,4,1
98391.14683351632,4,1
98570.80200119774,4,1
98750.45716887912,4,1
98930.11233656053,4,1
99109.76750424193,4,1
99289.42267192334,4,1
99469.07783960477,4,1
99648.73300728617,4,1
99828.38817496756,4,1
100008.04334264896,4,1
100187.69851033037,4,1
100367.35367801176,4,1
100547.00884569318,4,1
100726.66401337457,4,1
100906.319181056,4,1
101085.9743487374,5,1
101265.6295164188,5,1
101445.28468410019,5,1
101624.93985178162,5,1
101804.59501946301,5,1
101984.25018714444,5,1
102163.90535482582,5,1
102343.56052250725,6,1
102523.21569018863,6,1
102702.87085787005,6,1
102882.52602555144,6,1
103062.18119323287,6,1
103241.83636091424,6,1
103421.49152859568,5,1
103601.14669627706,6,1
103780.80186395848,5,1
103960.45703163989,5,1
104140.11219932127,4,1
104319.7673670027,4,1
104499.4225346841,4,1
104679.07770236552,4,1
104858.73287004694,5,1
105038.38803772832,4,1
105218.04320540973,4,1
105397.69837309113,4,1
105577.35354077251,4,1
105757.00870845394,4,1
105936.66387613534,4,1
106116.31904381675,4,1
106295.97421149816,4,1
106475.62937917958,4,1
106655.28454686096,4,1
106834.93971454236,5,1
107014.59488222377,4,1
107194.25004990518,4,1
107373.90521758658,4,1
107553.560385268,3,1
107733.21555294939,3,1
107912.8707206308,3,1
108092.5258883122,2,1
108272.1810559936,3,1
108451.836223675,3,1
108631.49139135642,3,1
108811.14655903784,3,1
108990.80172671923,2,1
109170.45689440065,3,1
109350.11206208203,3,1
109529.76722976344,3,1
109709.42239744484,2,1
109889.07756512624,3,1
110068.73273280764,2,1
110248.38790048906,2,1
110428.04306817047,2,1
110607.69823585187,2,1
110787.35340353329,2,1
110967.00857121467,2,1
111146.6637388961,2,1
111326.3189065775,3,1
111505.9740742589,3,1
111685.62924194033,2,1
111865.28440962172,2,1
112044.93957730313,3,1
112224.59474498453,2,1
112404.24991266594,3,1
112583.90508034734,2,1
112763.56024802875,3,1
112943.21541571016,3,1
113122.87058339154,2,1
113302.52575107294,2,1
113482.18091875435,2,1
113661.83608643574,2,1
113841.49125411715,2,1
114021.14642179858,2,1
114200.80158948,3,1
114380.4567571614,3,1
114560.11192484279,2,1
114739.7670925242,2,1
114919.42226020561,2,1
115099.077427887,2,1
115278.73259556842,2,1
115458.38776324982,2,1
115638.04293093125,2,1
115817.69809861266,2,1
115997.35326629404,2,1
116177.00843397545,2,1
116356.66360165685,2,1
116536.31876933824,2,1
116715.97393701965,2,1
116895.62910470106,2,1
117075.28427238249,2,1
117254.93944006387,3,1
117434.59460774527,3,1
117614.24977542668,3,1
117793.90494310812,3,1
117973.56011078948,3,1
118153.2152784709,3,1
118332.8704461523,3,1
118512.52561383373,3,1
118692.18078151511,3,1
118871.83594919652,3,1
119051.49111687795,3,1
119231.14628455932,3,1
119410.80145224075,3,1
119590.45661992214,3,1
119770.11178760356,3,1
119949.76695528494,3,1
120129.42212296635,3,1
120309.07729064775,3,1
120488.73245832918,3,1
120668.38762601055,3,1
120848.04279369199,3,1
121027.6979613734,3,1
121207.3531290548,3,1
121387.0082967362,2,1
121566.6634644176,3,1
121746.318632099,3,1
121925.97379978045,3,1
122105.62896746182,3,1
122285.28413514324,3,1
122464.93930282464,3,1
122644.59447050605,3,1
122824.24963818744,2,1
123003.90480586885,2,1
123183.55997355025,1,1
123363.21514123165,2,1
123542.87030891304,1,1
123722.52547659447,3,1
123902.18064427588,3,1
124081.83581195727,2,1
124261.49097963868,2,1
124441.14614732008,2,1
124620.80131500149,2,1
124800.45648268287,2,1
124980.1116503643,2,1
125159.76681804573,2,1
125339.42198572712,2,1
125519.07715340852,2,1
125698.73232108992,2,1
125878.38748877133,2,1
126058.04265645276,2,1
126237.69782413414,3,1
126417.35299181554,2,1
126597.00815949695,2,1
126776.66332717836,2,1
126956.31849485975,2,1
127135.97366254118,2,1
127315.62883022256,2,1
127495.283997904,2,1
127674.93916558535,2,1
127854.5943332668,2,1
128034.24950094821,2,1
128213.9046686296,3,1
128393.55983631099,3,1
128573.21500399242,2,1
128752.87017167381,2,1
128932.52533935526,2,1
129112.18050703662,2,1
129291.83567471805,2,1
129471.49084239945,2,1
129651.14601008086,2,1
129830.80117776225,3,1
130010.45634544366,3,1
130190.11151312506,3,1
130369.76668080648,3,1
130549.42184848787,3,1
130729.07701616928,3,1
130908.73218385069,4,1
131088.38735153212,4,1
131268.0425192135,4,1
131447.69768689488,4,1
131627.3528545763,4,1
131807.0080222577,4,1
131986.6631899391,4,1
132166.3183576205,4,1
132345.97352530193,4,1
132525.62869298333,5,1
132705.28386066473,5,1
132884.93902834613,4,1
133064.59419602755,4,1
133244.24936370895,4,1
133423.90453139035,3,1
133603.55969907175,4,1
133783.21486675314,4,1
133962.87003443454,5,1
134142.52520211597,4,1
134322.1803697974,4,1
134501.83553747882,4,1
134681.4907051602,3,1
134861.1458728416,3,1
135040.80104052302,4,1
135220.45620820438,5,1
135400.1113758858,4,1
135579.7665435672,3,1
135759.42171124867,3,1
135939.07687893006,3,1
136118.73204661143,2,1
136298.38721429286,2,1
136478.04238197426,2,1
136657.69754965566,2,1
136837.35271733705,3,1
137017.00788501845,1,1
137196.66305269988,1,1
137376.31822038128,1,1
137555.97338806267,1,1
137735.62855574407,1,1
137915.2837234255,1,1
138094.9388911069,1,1
138274.5940587883,1,1
138454.24922646972,1,1
138633.90439415112,1,1
138813.55956183252,1,1
138993.21472951391,1,1
139172.86989719528,1,1
139352.52506487677,1,1
139532.18023255814,1,1
139711.83540023956,1,1
139891.4905679209,1,1
140071.14573560233,1,1
140250.80090328376,1,1
140430.45607096516,1,1
140610.11123864658,1,1
140789.76640632798,1,1
140969.42157400938,1,1
141149.07674169078,1,1
141328.7319093722,1,1
141508.3870770536,1,1
141688.042244735,1,1
141867.6974124164,1,1
142047.35258009782,1,1
142227.00774777922,1,1
142406.66291546062,1,1
142586.31808314202,1,1
142765.97325082344,1,1
142945.62841850484,1,1
143125.28358618624,1,1
143304.93875386767,1,1
143484.5939215491,1,1
143664.24908923046,1,1
143843.90425691186,1,1
144023.55942459323,1,1
144203.21459227471,1,1
144382.86975995608,1,1
144562.52492763748,1,1
144742.18009531888,1,1
144921.8352630003,1,1
145101.4904306817,1,1
145281.1455983631,1,1
145460.8007660445,1,1
145640.45593372593,1,1
145820.11110140732,1,1
145999.76626908872,1,1
146179.42143677012,1,1
146359.07660445155,1,1
146538.73177213295,1,1
146718.38693981434,1,1
146898.04210749574,1,1
147077.69727517714,1,1
147257.35244285857,1,1
147437.00761053993,1,1
147616.66277822136,1,1
147796.3179459028,1,1
147975.9731135842,1,1
148155.62828126556,1,1
148335.28344894698,1,1
148514.9386166284,1,1
148694.5937843098,1,1
148874.2489519912,1,1
149053.90411967266,1,1
149233.55928735403,1,1
149413.21445503546,1,1
149592.86962271685,1,1
149772.52479039825,1,1
149952.17995807965,1,1
150131.83512576105,1,1
150311.49029344245,1,1
150491.14546112387,1,1
150670.80062880527,1,1
150850.45579648667,1,1
151030.11096416807,1,1
151209.7661318495,1,1
151389.4212995309,2,1
151569.07646721232,2,1
151748.7316348937,2,1
151928.38680257509,2,1
152108.0419702565,2,1
152287.69713793788,2,1
152467.3523056193,2,1
152647.00747330074,2,1
152826.66264098213,2,1
153006.3178086635,2,1
153185.97297634493,2,1
153365.62814402636,2,1
153545.28331170775,2,1
153724.93847938915,2,1
153904.59364707055,2,1
154084.24881475198,2,1
154263.90398243334,2,1
154443.55915011474,2,1
154623.21431779614,2,1
154802.8694854776,2,1
154982.524653159,2,1
155162.1798208404,2,1
155341.83498852182,2,1
155521.49015620322,2,1
155701.14532388462,2,1
155880.80049156598,2,1
156060.45565924744,2,1
156240.11082692884,2,1
156419.76599461026,2,1
156599.42116229163,2,1
156779.07632997306,2,1
156958.73149765446,2,1
157138.38666533586,2,1
157318.04183301725,2,1
157497.69700069868,2,1
157677.35216838008,2,1
157857.00733606148,2,1
158036.66250374287,2,1
158216.3176714243,2,1
158395.9728391057,2,1
158575.6280067871,2,1
158755.2831744685,2,1
158934.93834214992,2,1
159114.59350983132,2,1
159294.24867751275,2,1
159473.90384519412,2,1
159653.55901287554,2,1
159833.21418055694,2,1
160012.86934823837,2,1
160192.52451591974,2,1
160372.17968360116,2,1
160551.83485128256,2,1
160731.49001896396,2,1
160911.14518664536,2,1
161090.80035432678,2,1
161270.45552200818,2,1
161450.11068968958,2,1
161629.76585737098,2,1
161809.4210250524,2,1
161989.0761927338,2,1
162168.7313604152,2,1
162348.38652809663,2,1
162528.04169577805,2,1
162707.69686345942,2,1
162887.35203114082,2,1
163067.00719882225,2,1
163246.66236650365,2,1
163426.31753418507,1,1
163605.97270186644,1,1
163785.62786954787,1,1
163965.28303722927,1,1
164144.93820491064,1,1
164324.59337259206,1,1
164504.2485402735,1,1
164683.90370795492,1,1
164863.55887563626,1,1
165043.21404331768,1,1
165222.8692109991,1,1
165402.5243786805,1,1
165582.1795463619,1,1
165761.8347140433,1,1
165941.48988172473,1,1
166121.14504940613,1,1
166300.80021708753,1,1
166480.45538476892,1,1
166660.11055245035,1,1
166839.76572013175,1,1
167019.42088781315,1,1
167199.07605549454,1,1
167378.73122317597,1,1
167558.38639085734,1,1
167738.04155853874,1,1
167917.69672622017,1,1
168097.3518939016,1,1
168277.00706158302,1,1
168456.6622292644,0,1
168636.31739694581,0,1
168815.9725646272,0,1
168995.62773230858,0,1
169175.28289999,0,1
169354.9380676714,0,1
169534.59323535286,0,1
169714.24840303426,0,1
169893.90357071566,0,1
170073.55873839706,0,1
170253.21390607845,0,1
170432.86907375985,0,1
170612.52424144125,0,1
170792.17940912268,0,1
170971.83457680407,0,1
171151.48974448547,0,1
171331.14491216687,0,1
171510.8000798483,0,1
171690.4552475297,0,1
171870.1104152111,0,1
172049.7655828925,0,1
172229.42075057392,0,1
172409.07591825534,0,1
172588.7310859367,0,1
172768.3862536181,0,1
172948.04142129954,0,1
173127.69658898097,0,1
173307.35175666233,0,1
173487.00692434373,0,1
173666.66209202516,0,1
173846.31725970656,0,1
174025.97242738795,0,1
174205.62759506935,0,1
174385.28276275078,0,1
174564.93793043218,0,1
174744.59309811358,0,1
174924.24826579494,0,1
175103.9034334764,0,1
175283.5586011578,0,1
175463.2137688392,0,1
175642.8689365206,0,1
175822.52410420202,0,1
176002.17927188345,0,1
176181.83443956485,0,1
176361.4896072462,0,1
176541.14477492767,0,1
176720.79994260907,0,1
176900.45511029047,0,1
177080.11027797183,0,1
177259.76544565323,0,1
177439.42061333466,0,1
177619.07578101606,0,1
177798.73094869746,0,1
177978.38611637885,0,1
178158.04128406028,0,1
178337.69645174168,0,1
178517.35161942308,0,1
178697.0067871045,0,1
178876.6619547859,0,1
179056.3171224673,0,1
179235.9722901487,0,1
179415.62745783012,0,1
179595.28262551152,0,1
179774.93779319292,0,1
179954.59296087435,0,1
180134.24812855574,0,1
180313.90329623714,0,1
180493.5584639185,0,1
180673.2136316,0,1
180852.86879928136,0,1
181032.52396696282,0,1
181212.17913464413,0,1
181391.8343023256,0,1
181571.48947000696,0,1
181751.1446376884,0,1
181930.79980536972,0,1
182110.4549730512,0,1
182290.1101407326,0,1
182469.76530841397,0,1
182649.4204760954,0,1
182829.07564377683,0,1
183008.73081145826,0,1
183188.3859791396,0,1
183368.04114682105,0,1
183547.69631450245,0,1
183727.35148218388,0,1
183907.00664986524,0,1
184086.66181754664,0,1
184266.3169852281,0,1
184445.9721529095,0,1
184625.62732059087,0,1
184805.2824882723,0,1
184984.93765595366,0,1
185164.59282363512,0,1
185344.2479913165,0,1
185523.90315899788,0,1
185703.5583266793,0,1
185883.2134943607,0,1
186062.8686620421,0,1
186242.5238297236,0,1
186422.17899740493,0,1
186601.83416508642,0,1
186781.48933276773,0,1
186961.14450044915,0,1
187140.7996681305,0,1
187320.45483581195,0,1
187500.1100034933,0,1
187679.7651711748,0,1
187859.42033885614,0,1
188039.07550653766,0,1
188218.7306742189,0,1
188398.3858419004,0,1
188578.0410095818,0,1
188757.6961772632,0,1
188937.35134494465,0,1
189117.00651262602,0,1
189296.66168030736,0,1
189476.31684798878,0,1
189655.9720156702,0,1
189835.62718335164,0,1
190015.28235103303,0,1
190194.9375187145,0,1
190374.59268639586,0,1
190554.24785407726,0,1
190733.90302175863,0,1
190913.55818944005,0,1
191093.21335712145,0,1
191272.86852480288,0,1
191452.52369248425,0,1
191632.17886016567,0,1
191811.8340278471,0,1
191991.48919552853,0,1
192171.1443632099,0,1
192350.7995308913,0,1
192530.45469857272,0,1
192710.10986625406,0,1
192889.76503393552,0,1
193069.42020161691,0,1
193249.0753692984,0,1
193428.73053697974,0,1
193608.38570466114,0,1
193788.04087234254,0,1
193967.696040024,0,1
194147.35120770536,0,1
194327.0063753868,0,1
194506.66154306816,0,1
194686.3167107496,0,1
194865.97187843095,0,1
195045.62704611238,0,1
195225.28221379372,0,1
195404.9373814752,0,1
195584.5925491566,0,1
195764.247716838,0,1
195943.90288451946,0,1
196123.5580522008,0,1
196303.21321988228,0,1
196482.8683875636,0,1
196662.52355524505,0,1
196842.17872292644,0,1
197021.83389060784,0,1
197201.48905828927,0,1
197381.14422597067,0,1
197560.79939365207,0,1
197740.45456133343,0,1
197920.1097290149,0,1
198099.76489669626,0,1
198279.4200643777,0,1
198459.07523205905,0,1
198638.73039974048,0,1
198818.3855674219,0,1
198998.04073510328,0,1
199177.69590278468,0,1
199357.3510704661,0,1
199537.00623814753,0,1
199716.6614058289,0,1
199896.31657351032,0,1
200075.97174119172,0,1
200255.62690887315,0,1
200435.2820765545,0,1
200614.93724423595,0,1
200794.59241191734,0,1
200974.2475795988,0,1
201153.90274728017,0,1
201333.5579149616,0,1
201513.21308264296,0,1
201692.86825032442,0,1
201872.5234180058,0,1
202052.1785856872,0,1
202231.83375336856,0,1
202411.48892105,0,1
202591.1440887314,0,1
202770.7992564128,0,1
202950.4544240942,0,1
203130.10959177566,0,1
203309.76475945703,0,1
203489.41992713843,0,1
203669.07509481985,0,1
203848.73026250125,0,1
204028.38543018265,0,1
204208.04059786405,0,1
204387.69576554548,0,1
204567.35093322687,0,1
204747.00610090827,0,1
204926.6612685897,0,1
205106.3164362711,0,1
205285.9716039525,0,1
205465.62677163392,0,1
205645.28193931526,0,1
205824.93710699672,0,1
206004.59227467809,0,1
206184.24744235948,0,1
206363.9026100409,0,1
206543.55777772234,0,1
206723.2129454037,0,1
206902.8681130852,0,1
207082.52328076653,0,1
207262.17844844802,0,1
207441.83361612933,0,1
207621.48878381075,0,1
207801.14395149206,0,1
207980.7991191736,0,1
208160.45428685492,0,1
208340.1094545364,0,1
208519.76462221774,0,1
208699.41978989926,0,1
208879.0749575806,0,1
209058.730125262,0,1
